maxHssNH,maxsF,SsF,nHBint8,minssNH,minHBint4,minsF,SpMin1_Bhp,mindsCH,SHssNH,n6HeteroRing,minHssNH,nT6HeteroRing,MDEO-11,BCUTp-1h,minHBint8,MDEN-22,ATSC8c,minHBd,nF,SpMin1_Bhv,GATS1s,SpMin1_Bhe,nsF,maxHBd,ATSC8e,AATSC8c,SHCsatu,AATSC0i,minHCsatu,BCUTw-1l,minwHBa,mindssC,minHBint2,ATSC6c,nF10HeteroRing,nT10HeteroRing,nHBint4,AATSC8e,SpMax1_Bhp,SpMin1_Bhi,mindsN,WTPT-4,SpMin1_Bhm,SHBd,maxHCsatu,ATSC6e,nF10Ring,nT10Ring,nT6Ring,n6Ring,BCUTc-1h,SpMax3_Bhs,MATS8c,MLFER_A,mindO,SpMax1_Bhv,SpMax1_Bhe,MATS8e,maxHdsCH,maxHother,ATSC0s,SpMax1_Bhm,MDEC-33,nHeteroRing,R_TpiPCTPC,SM1_Dzi,AATSC6c,SpMax2_Bhp,BCUTw-1h,SCH-6,ndssC,SpMin2_Bhp,SpMax1_Bhi,SpMax1_Bhs,MLFER_BO,C3SP2,nHssNH,nssNH,ASP-7,SM1_Dzv,SpMax5_Bhi,WTPT-3,MLFER_BH,MPC8,gmin,BCUTp-1l,MPC9,ATSC0i,SpMax2_Bhv,minHBa,AATSC6e,WTPT-5,MATS6c,SM1_Dzs,GGI8,SpMin2_Bhi,GGI7,SpMAD_Dt,WTPT-2,hmax,SpMax2_Bhi,nAtomP,ASP-1,EE_Dt,SpMax_Dt,SpAD_Dt,SM1_Dzp,nTRing,fragC,GATS1e,piPC9,nHBAcc2,VR3_Dzp,nN,SpMax5_Bhe,minHCsats,GATS3s,piPC10,SpMax2_Bhs,minssCH2,SpMax2_Bhm,SpMax8_Bhs,BCUTc-1l,nX,MPC4,TPC,SpMax2_Bhe,SCH-7,MATS1s,nssCH2,ATS8m,piPC8,ASP-6,nRing,SM1_Dze,MATS6e,GGI9,FMF,GATS8c,AATSC7e,SpMax4_Bhs,RotBtFrac,ATS4s,MDEC-23,SpMax6_Bhp,JGI10,SpMax5_Bhv,MPC10,MATS6s,SpDiam_Dt,SP-7,MWC9,JGI5,VR3_Dzi,SP-5,nHBAcc,SpMax5_Bhp,SpMin2_Bhe,ASP-0,Inhibitor
0,0,0,0,0,0,0,1.953857,1.860844,0,1,0,1,0,10.61029,0,0,-0.052042,0,0,1.957744,0.920708,1.846594,0,0,0.182193,-0.00062,0.620842,1.48647,0.620842,11.988331,1.047191,1.047191,0,0.107414,0,0,0,0.002169,3.802062,1.820844,4.486223,0,1.940965,0,0.620842,0.161781,0,0,2,2,0.164195,3.441794,-0.075575,0.003,0,3.794036,3.869399,0.054823,0.558223,0.558223,10.241121,3.946052,0.793701,1,3.780362,0.80741,0.001168,3.668296,34.968854,0.185395,3,1.835241,3.906713,3.874013,1.396,1,0,0,0.037654,-0.874685,3.012892,12.070288,1.426,44,0.912157,5.77701,40,59.458792,3.670825,0.934072,0.001758,9.548855,0.14242,-0.053459,0.19224,1.699113,0.314236,13.205908,2.007526,0.620842,3.794743,7,0.459422,132.059081,132.059081,264.118163,-1.320601,2,61.04,0.784826,5.572154,3,9.953316,3,2.947726,0.492866,1.109763,5.680173,3.782049,0.912157,3.756168,2.648592,-0.307738,1,37,387,3.762514,0.201184,0.053536,3,3660.153993,5.351858,0.056255,2,0.630573,0.044448,0.10125,0.35,0.740005,-0.00256,3.157384,0.428571,198.100823,11.071069,2.701291,0.004115,2.805742,34,0.066924,178.351329,1.656773,10.319794,0.018611,9.82686,4.063134,3,2.831424,1.734169,0.718602,0
0.247199,15.146801,15.146801,1,3.337008,1.118415,15.146801,2.048742,1.422793,0.247199,2,0.247199,2,0.944941,11.397766,1.207234,0,0.042117,0.247199,1,2.035778,0.578978,1.944126,1,0.604889,-0.052727,0.000363,0.6363,1.905417,0.6363,11.988427,-1.272116,-1.272116,6.947156,0.110844,1,1,2,-0.000455,3.925614,1.92899,0,7.430652,1.994363,0.852087,0.6363,-0.532289,1,1,3,3,0.366041,4.900971,0.021742,0.001,11.485018,3.93619,4.015672,-0.004285,0.632841,0.632841,125.944444,3.992991,15.349296,2,4.061172,1.548855,0.000833,3.651509,18.998408,0.365693,8,1.874083,4.039057,5.191187,1.966,3,1,1,0.024108,-2.701617,3.246902,19.932358,1.929,173,-1.272116,4.538645,183,91.460029,3.648357,1.84896,-0.004002,9.929104,0.049907,3.434868,0.24263,1.624093,0.401963,19.397118,2.027242,0.753035,3.834898,15,0.426894,252.162528,252.162528,504.325055,-6.799633,5,191.07,0.689216,6.976348,7,15.194661,3,3.177506,0.402093,0.661747,7.007601,5.045742,0.683271,3.700275,3.18507,-0.330609,1,83,1177,3.778126,0.804703,-0.037572,5,3765.650166,6.717805,0.038764,4,1.479773,-0.037728,0.1325,0.395833,0.754279,-0.014859,3.994127,0.241379,519.222222,18.634216,2.949673,0.011716,3.011638,167,-0.047282,329.067155,3.881395,11.464775,0.035767,15.625308,6.874485,6,3.022201,1.678139,0.71481,0
0,0,0,0,0,1.220897,0,2.007276,1.578056,0,2,0,2,0,9.515403,0,0,-0.013586,0.579349,0,1.984457,0.776738,1.796084,0,0.614904,-0.573658,-0.000438,0,1.489138,0,11.994446,-0.087432,-0.087432,0,0.039371,0,0,4,-0.018505,3.70182,1.743349,4.031389,2.504022,1.939567,1.194253,0,-0.760391,0,0,2,2,0.220395,3.676893,-0.028397,0.497,0,3.725491,3.897124,-0.256978,0.603194,0.603194,48.175,3.867785,1.5,2,2.726962,1.299382,0.000743,3.503595,15.994919,0.157618,3,1.818644,3.954059,4.834296,0.925,0,0,0,0.034832,-1.995618,3.072481,17.216713,0.957,28,-0.087432,4.720112,24,44.674137,3.502459,2.107361,-0.014347,14.712691,0.048131,2.740212,0.020408,1.565936,0.102431,12.332088,2.009677,0.614904,3.727747,10,0.448846,92.490661,92.490661,184.981322,-3.673203,2,46.06,0.807263,4.488636,5,7.049847,5,2.981538,0.318101,0.516896,4.234107,3.993172,0.953125,3.549625,2.486059,-0.292632,0,33,293,3.66324,0.257667,-0.081585,5,406.071669,4.574711,0.051629,2,0.94981,-0.199235,0,0.4,0.842077,-0.019316,3.618825,0.25,208.833333,5.411002,2.314648,0,2.769864,16,-0.160947,130.060583,1.1843,10.327611,0.036325,6.972793,3.114885,4,2.752243,1.622995,0.722433,0
0.442931,0,0,0,2.654286,0.424488,0,1.978808,1.70069,0.442931,0,0.442931,0,2.413205,12.910599,0,0,0.206393,0.442931,0,1.985323,0.897218,1.911512,0,0.634653,-0.296061,0.003175,0,1.544671,0,11.85,-0.780102,-0.780102,0.296254,0.795194,0,0,3,-0.004555,3.898839,1.893173,0,15.170353,1.993984,1.712236,0,3.367331,0,0,2,2,0.450108,4.49503,0.115474,1.317,11.028634,3.898198,3.977118,-0.033766,0.544965,0.544965,127.786843,4.403685,2.620741,1,3.57591,1.415534,0.007573,3.849662,30.973763,0.466887,4,1.804722,3.999229,4.722771,3.146,2,1,1,0.027011,-2.875037,3.068073,24.920451,3.111,110,-6.083862,2.534074,98,61.786858,3.665206,0.66885,0.03207,6.530326,0.275413,-0.780411,0.263039,1.707413,0.440972,14.731347,2.017319,1.445938,3.751307,6,0.438666,184.141841,184.141841,368.283681,-6.990184,3,129.09,0.995467,6.285998,8,14.504977,2,3.033494,0,0.850431,6.232448,4.662508,-0.795962,3.943216,3.145856,-0.300158,0,73,797,3.722187,0.646831,-0.26587,1,4780.528285,6.22059,0.042702,3,1.679646,0.237743,0.14875,0.425,0.929639,-0.028694,3.850192,0.259259,481.164095,13.802126,2.694893,0.012346,2.892125,72,0.281929,241.160439,2.863142,11.342173,0.027186,14.312145,6.213806,8,2.89393,1.734005,0.723166,0
0,0,0,0,0,0,0,1.866685,0,0,0,0,0,0,7.6434,0,0,0,0.597613,0,1.903586,1.080414,1.730865,0,0.597613,-0.002284,0,0,1.18774,0,11.996141,0,0,0,0.000001,0,0,0,-0.000016,3.60648,1.67656,0,2.414213,1.961406,0.597613,0,0.000833,0,0,0,0,0.069916,3.597755,0,0.348,0,3.586234,3.707358,-0.000787,0,0,27.304348,3.559031,0,0,1,0.173134,0,3.563814,15.997947,0,0,1.832537,3.76547,4.566511,0.375,0,0,0,0.065736,-0.398994,3.480342,2.414213,0.385,15,0.373967,3.945668,14,81.954072,3.543336,8.709798,0.000005,0,0.000001,0.666667,0.024691,1.636076,0.03125,15.946153,1.949062,0.597613,3.727994,0,0.518828,183.380762,183.380762,366.761524,-1.082294,0,22.01,1.108,2.70805,1,13.335132,0,3.412212,0.20189,0.599912,2.639057,3.638993,0.373967,3.516869,3.016664,-0.421739,0,19,198,3.668717,0,-0.05585,21,3063.847475,2.772589,0.092696,0,0.248495,0.000256,0.02,0,0.782832,-0.000005,3.5288,1,264.25,0,3.141569,0.001271,3.257529,13,-0.001158,290.745397,1.051777,9.186969,0.003086,14.840015,2.353553,1,3.279992,1.691664,0.732576,0
0,0,0,0,0,0,0,1.939283,0,0,0,0,0,0.5,8.562984,0,0,-0.19529,0.417485,0,1.960446,0.801038,1.808566,0,0.668168,-0.5761,-0.027899,0.526389,1.250794,0.526389,11.98863,-0.638452,-0.638452,7.027861,-0.036173,0,0,0,-0.0823,3.70904,1.768034,0,4.825813,1.994498,1.085653,0.526389,-0.018351,0,0,1,1,0.335385,3.929686,-1.584895,0.768,10.518101,3.69966,3.811148,-0.970303,0,0,59.684829,3.708725,1.310371,0,1.151786,0.571518,-0.001447,3.209038,16.006026,0.083333,1,1.574745,3.851989,5.446712,0.928,0,0,0,0.058247,-1.117314,2.6958,7.28728,0.907,0,-0.638452,4.115686,0,32.520656,3.221778,5.477364,-0.000734,2.461467,-0.082197,2.135565,0,1.292985,0,8.662176,1.945935,0.668168,3.450214,3,0.476035,47.641966,47.641966,95.283932,-2.68277,1,11.03,0.869168,0,3,4.866554,1,2.605306,0.328056,0.644024,0,4.420984,0.714622,3.321627,1.7975,-0.339163,0,16,112,3.413163,0.107038,-0.076846,5,80.659152,0,0.066322,1,0.637253,-0.008654,0,0.230769,4.159592,0.027759,3.56603,0.363636,192.555556,8.041328,1.629842,0,2.284201,0,-0.046826,64.273005,0.582467,9.560363,0.074653,4.579078,1.559435,3,2.274589,1.33416,0.751599,0
0,0,0,1,0,0.048451,0,1.992056,1.584695,0,2,0,2,4.211276,10.991593,0.600014,0,-0.21729,0.041755,0,1.98665,0.721104,1.834175,0,0.420282,-2.097184,-0.000305,7.496769,1.261952,0.529128,11.996076,-1.171355,-1.171355,0.257689,-0.429973,0,0,9,-0.002941,3.747859,1.803756,0,42.670815,2.003328,0.977385,0.984826,-5.736024,0,0,3,3,0.28096,5.005962,-0.017826,-1.271,12.974826,3.751656,3.887071,-0.030481,0.434079,0.434079,308.929861,3.836737,0,3,1.581846,2.995397,-0.000707,3.73033,16.010439,0.2103,8,1.967012,3.906556,5.13266,5.129,2,0,0,0.030029,-6.703236,3.7734,46.125797,4.938,246,-2.46865,4.655461,262,201.912313,3.733223,1.160349,-0.009434,3.454982,-0.041366,9.400595,1.558327,1.791462,2.28125,62.979146,1.980883,0.993567,3.877268,6,0.453633,709.782713,2027.797755,4597.477675,-17.83489,7,520.17,0.796679,6.177944,17,56.095492,1,3.738698,0.427663,0.793551,6.335054,5.007616,-0.601448,3.773657,4.367705,-0.405932,0,161,1961,3.851819,0.434101,-0.064254,15,29270.05979,6.061457,0.046807,4,4.11618,-0.097765,1.339375,0.275,0.920837,0.00401,4.992328,0.342105,1787.694444,0,3.594786,0.008025,3.621697,284,-0.081065,2588.604273,6.756627,12.030903,0.026091,61.146361,14.345126,17,3.623086,1.815381,0.744807,0
0.397551,0,0,0,3.063125,2.544033,0,1.965695,2.034179,0.397551,0,0.397551,0,0,13.441506,0,0,0.011247,0.397551,0,1.96888,0.583445,1.900893,0,0.397551,-0.142662,0.000331,0.763009,1.463969,0.763009,11.85,0.03695,0.03695,4.907351,-0.252009,1,1,1,-0.004196,3.910079,1.888259,0,5.709453,1.949542,0.397551,0.763009,-1.510729,1,1,2,2,0.218702,3.783383,0.022942,-0.159,12.343941,3.91235,3.990388,-0.046543,0.49549,0.49549,40.07275,4.043505,5.351148,2,3.679475,1.060089,-0.002191,3.720481,34.969855,0.341395,6,1.835379,4.010209,4.74214,1.653,2,1,1,0.026549,-1.270061,2.99436,17.432224,1.641,150,-0.621566,5.07249,154,54.166849,3.70881,0.741359,-0.013137,6.611997,-0.15198,0.749083,0.040816,1.733554,0.145833,23.826229,2.074372,0.787955,3.782737,9,0.42727,271.627758,271.627758,548.003258,-2.733062,7,170.06,0.702937,6.65544,4,12.592813,2,2.955933,0.629778,1.019459,6.813445,3.955258,0.366908,3.914029,2.769151,-0.349774,2,84,1067,3.763002,0.58557,-0.052041,3,1041.012716,6.490724,0.040233,4,1.197084,-0.145718,0,0.540541,0.625372,0.014616,3.549719,0.115385,305.380658,18.782752,2.803365,0,2.865393,148,-0.095185,359.207894,3.849611,11.449357,0.021528,13.842818,7.172356,4,2.88164,1.752407,0.696814,0
0,0,0,0,0,0,0,2.07412,1.926194,0,0,0,0,0.1,13.308562,0,0,-0.003487,0.026593,0,2.087683,0.729389,2.01164,0,0.026593,0.008286,-0.000016,3.070884,1.384384,0.461864,11.9,0.281292,0.281292,0,0.067392,0,0,0,0.000039,3.995078,1.991838,0,5.109614,2.109828,0.026593,0.595441,0.167173,2,2,4,4,0.156264,3.923631,-0.002243,0.348,12.169555,3.989574,4.040829,0.001033,0.429641,0.429641,64.121269,3.986992,12.301473,0,2.917082,0.571518,0.000258,3.7614,15.99593,0.53428,6,1.906871,4.062724,4.791994,1.298,4,0,0,0.022767,-1.117314,3.447961,8.146519,1.251,345,-0.913604,4.809368,426,92.753714,3.758138,2.132387,0.000641,3.036905,0.035203,0.575534,0.670438,1.790394,0.781321,30.280962,2.065121,0.595441,3.857215,7,0.424189,482.501832,482.501832,968.990771,-2.68277,11,304.03,0.767706,7.301822,3,23.621579,1,3.379969,0.399461,0.994893,7.546974,4.259082,0.633455,3.77046,3.089223,-0.37687,0,115,2207,3.825656,1.127925,-0.05173,7,7630.2705,6.944087,0.036596,5,0.637253,0.016936,0.438125,0.343284,1.117739,0.000213,3.763007,0.166667,536.805556,35.401418,3.190434,0.008912,3.225851,470,0.004739,627.75694,6.238292,11.855316,0.032815,19.302571,9.610009,3,3.234643,1.815748,0.708531,0
0.205359,0,0,0,3.264121,1.169625,0,1.933658,0,0.205359,0,0.205359,0,0,9.331766,0,0,-0.051285,0.205359,0,1.940492,1.154951,1.854852,0,0.42266,-0.549652,-0.001091,0,1.28958,0,11.85,0.924377,0,0,-0.002225,0,0,1,-0.011695,3.824513,1.841831,0,5.549917,1.934374,0.628019,0,-0.811902,0,0,1,1,0.104308,3.573368,-0.08304,0.102,0,3.818224,3.878216,-0.161366,0,0.468588,32.6973,3.986889,2.249577,0,2.827485,0.703179,-0.000029,3.530092,34.968853,0.068041,0,1.838713,3.889864,4.153018,1.272,1,1,1,0.040058,-1.034025,2.978899,10.96273,1.27,20,-0.477994,5.211382,21,51.583214,3.526604,0.769164,-0.010544,2.874748,-0.002199,0.828834,0.205593,1.598249,0.227431,12.004835,1.935394,0.677346,3.74546,7,0.459815,108.043518,108.043518,216.087037,-2.448825,1,18.04,0.903187,4.456888,3,8.423622,1,2.916734,0.32064,1.338605,4.298135,3.906209,0.339043,3.573564,2.609538,-0.388884,1,26,244,3.684037,0.184195,-0.206714,2,2305.224144,4.291743,0.06123,1,0.847037,-0.145491,0.134375,0.15,1.155727,-0.006918,3.256115,0.666667,210.216564,8.710423,2.465268,0.006173,2.721696,16,-0.284979,163.658569,0.801158,10.123948,0.023534,8.626672,3.045876,2,2.719526,1.656306,0.764397,0
0,0,0,0,0,0,0,1.952077,0,0,0,0,0,0,9.461194,0,0,0.009757,0.380278,0,1.976354,1.126746,1.830682,0,0.380278,0.126813,0.000542,0,1.195609,0,11.996249,0,0,0,0.067693,0,0,0,0.007045,3.733676,1.790853,0,2.517906,2.015322,0.380278,0,0.214009,0,0,1,1,0.083455,3.414395,0.070616,0.348,0,3.722003,3.824774,0.190476,0,0,25.408602,3.715624,3.147345,0,1,0.173134,0.001277,3.33787,15.997944,0.068041,0,1.635734,3.866258,4.444563,0.455,0,0,0,0.039284,-0.398994,2.838982,2.517906,0.443,2,-0.028935,5.448462,0,37.063873,3.315359,9.709769,0.004038,0,0.166393,0.444444,0,1.416389,0,8.69866,1.930363,0.45,3.517993,0,0.46446,47.842631,47.842631,95.685262,-1.082294,1,11.01,1.014038,0,1,5.457448,0,2.704237,0.24,1.044958,0,3.615144,1.016713,3.284977,1.694181,-0.417631,0,19,113,3.451053,0.175366,-0.159684,3,18.289152,1.098612,0.069582,1,0.248495,0.10917,0,0.193548,0,-0.000341,2.946788,0.454545,200.277778,6.830803,2.276496,0,2.405455,0,0.114592,66.454154,0.196419,9.755741,0.078704,5.483469,1.462749,1,2.45754,1.478411,0.766429,0
0,0,0,0,0,0,0,1.989627,0,0,0,0,0,0,10.631446,0,0,-0.058587,0,0,1.999494,1.016804,1.917702,0,0,-0.147625,-0.000723,0,1.404765,0,11.85,1.201348,0,0,0.028271,0,0,0,-0.001823,3.868784,1.898532,0,3.080883,2.015813,0,0,-0.16269,0,0,2,2,0.11664,3.468125,-0.084056,0.003,0,3.864505,3.920585,-0.050801,0,0.450062,12.499306,3.867148,2.381102,0,5.328477,0.398384,0.000321,3.706969,15.994919,0.204124,0,1.834252,3.94041,3.903279,1.085,2,0,0,0.038668,-0.718319,3.020673,6.063405,1.07,40,0.016065,5.607543,32,56.190609,3.69784,2.131991,-0.001849,2.982523,0.037334,0.243931,0.107332,1.739187,0.260417,12.892502,2.015802,0.788611,3.782107,6,0.463543,122.478765,122.478765,244.95753,-1.600476,2,58.02,0.911121,5.863631,2,9.097789,1,2.945942,0.51211,1.12922,5.938649,3.765212,0.723666,3.685572,2.577021,-0.366841,0,37,355,3.753642,0.117851,-0.056912,2,2268.576795,5.739592,0.054431,2,0.388758,-0.051532,0.0625,0.325,0.78309,0.00025,3.204041,0.4,212.5,13.681334,2.665925,0,2.764057,24,-0.11783,158.876204,1.701397,10.299878,0.008102,9.254202,3.74636,2,2.785797,1.765198,0.71062,0
0.442327,0,0,0,2.792014,3.757952,0,1.856561,0.973963,0.804319,0,0.361992,0,0.5,10.792091,0,0.655185,0.049017,0.361992,0,1.828353,0.529912,1.605837,0,0.442327,0.298374,0.000831,0.952399,1.661615,0.437756,11.999,0.481046,0.481046,1.010687,0.041083,0,0,2,0.005057,3.760607,1.557435,4.767026,4.776778,1.739591,0.804319,0.514644,-1.275394,0,0,0,0,0.190533,3.785225,0.071709,0.196,10.381309,3.681148,3.772329,0.06632,0.731769,0.731769,72.340747,4.055797,0.655185,1,1.971014,1.298715,0.000501,3.498798,31.973073,0.166667,3,1.747936,3.804887,4.994527,2.131,0,2,2,0.045923,-2.079454,3.275925,25.699563,2.239,22,-0.884619,3.565021,22,69.78783,3.503414,-0.884619,-0.015554,14.837746,0.043244,-0.825,0.098765,1.480324,0.197066,13.289368,1.953018,0.731769,3.766834,7,0.476535,139.538361,139.538361,279.076722,-3.907222,1,21.09,0.576649,3.988984,6,11.359606,5,3.192445,0.39532,0.706594,4.234107,4,0.822414,3.769493,2.763351,-0.302758,0,32,276,3.713686,0.165964,0.01989,4,2989.528749,3.89182,0.065207,1,1.341017,-0.20397,0.149383,0.119048,0.754138,-0.003345,3.610963,0.666667,230.182442,5.774699,2.821475,0.006624,2.853392,23,-0.210372,215.095526,1.193993,10.089594,0.023111,10.701936,2.893417,4,2.831728,1.534393,0.745949,0
0.60907,0,0,0,2.25443,6.413538,0,1.930867,1.515009,1.164807,1,0.555737,1,0.25,10.427508,0,0.5,0.036098,0.555737,0,1.904518,0.515249,1.714227,0,0.60907,0.133039,0.006016,0,1.380179,0,11.98863,-0.440944,-0.440944,1.25287,0.246099,0,0,1,0.022173,3.630711,1.675075,0,5.059118,1.812678,1.164807,0,0.861802,0,0,1,1,0.324377,3.631785,0.271749,1.168,10.867367,3.654572,3.824232,0.177605,0.614392,0.614392,62.97559,3.841311,1.650964,1,1.810256,1.285339,0.004643,3.306725,34.969854,0.068041,3,1.646468,3.864891,5.058237,1.566,0,2,2,0.036681,-1.589386,2.941441,19.277282,1.568,14,-0.440944,4.332885,6,35.884651,3.301367,0.961335,0.01626,9.34115,0.209735,1.937243,0,1.356824,0.118056,9.998924,1.950813,0.664823,3.556858,9,0.479005,74.991934,74.991934,149.983867,-3.251244,1,15.07,0.74871,2.70805,5,6.650153,3,2.880398,0.371455,0.928694,2.197225,4.941442,0.92126,3.682136,2.090162,-0.347084,2,28,195,3.500315,0.175366,-0.008927,4,1198.837068,3.496508,0.064741,1,1.337347,0.130245,0,0.230769,1.467711,-0.047283,3.264352,0.466667,204.772634,4.913151,2.259625,0,2.604491,2,-0.123675,105.697838,0.623577,10.076474,0.030556,6.638864,2.572385,5,2.554188,1.410639,0.75061,0
0.533245,0,0,7,2.487442,0.616219,0,1.899158,1.346125,0.533245,1,0.533245,1,0.876408,10.306099,0.563288,2.454556,0.142688,0.407965,0,1.862195,0.98357,1.697923,0,0.595323,-0.029717,0.001762,0,1.577877,0,11.988345,-0.322359,-0.322359,6.248433,0.18989,0,0,6,-0.000367,3.77379,1.654602,4.059195,13.127308,1.730458,2.551576,0,0.680254,0,0,1,1,0.278112,4.288379,0.053785,1.297,11.717751,3.804178,3.962044,-0.003051,0.769,0.769,104.121377,3.945921,12.125526,4,4.470912,2.667668,0.001918,3.637763,15.998954,0.628842,6,1.744175,4.011422,4.936862,3.562,1,1,1,0.025538,-4.549569,3.313978,38.00737,3.66,183,-1.306717,4.332903,209,72.582351,3.660573,1.272839,0.006871,24.880062,0.058563,6.182143,0.415738,1.533744,0.569515,19.867222,2.041343,1.07096,3.848143,18,0.433519,278.14111,278.14111,556.28222,-9.556926,5,205.13,1.055188,7.130099,13,17.280832,8,3.234942,0.788855,0.905251,7.449498,4.434465,-0.459042,3.774391,3.368308,-0.393288,0,88,1272,3.812662,1.153071,-0.222584,1,5823.962009,6.849066,0.041316,4,2.364578,0.057135,0.225324,0.413043,0.944934,-0.001763,4.186309,0.322581,484.388889,9.806873,2.838906,0.009132,2.993852,228,0.045783,389.532676,3.932911,11.438945,0.028132,16.454534,6.90473,13,2.975275,1.557311,0.71426,0
0.199444,13.629787,27.259573,1,3.247425,0.530762,13.629787,1.976217,1.981122,0.199444,1,0.199444,1,0,11.212661,0.475267,0.64633,-0.012221,0.199444,2,1.981743,0.533219,1.85921,2,0.199444,-0.271505,-0.000048,2.353968,1.958163,0.507511,11.85,-0.073768,-0.073768,2.611501,0.472079,0,0,1,-0.001065,3.814692,1.829926,4.387188,2.571342,1.9836,0.199444,0.697319,4.373389,0,0,3,3,0.248545,4.944938,-0.005847,0.371,13.093897,3.814477,3.941014,-0.013982,0.438471,0.438471,132.812411,3.874685,9.882608,3,1.768074,2.006788,0.001896,3.774949,18.999414,0.641247,4,1.921794,3.995526,5.516698,2.072,1,1,1,0.027634,-3.088937,3.531541,23.693197,2.111,190,-2.622758,4.054095,218,152.736706,3.773438,2.382957,0.017564,16.211283,0.231288,3.307054,0.50015,1.738892,0.677154,22.810647,2.050309,0.841389,3.901995,6,0.432077,421.996975,421.996975,843.993949,-7.669613,6,349.08,0.576046,6.089045,8,22.346869,5,3.481767,0.38266,1.037172,6.23637,5.012333,-0.190647,3.803825,3.404043,-0.296966,2,104,1397,3.865181,0.998738,-0.023622,10,9689.332186,5.860786,0.046069,5,1.57681,0.230643,0.363125,0.384615,0.941159,-0.001994,4.065685,0.341463,597.333333,29.555762,3.224312,0.0074,3.320442,234,0.210519,607.742287,4.421466,11.541795,0.025934,21.969744,9.28279,6,3.321089,1.776321,0.706922,0
0,0,0,3,0,0,0,1.926255,1.503873,0,0,0,0,0.595275,8.874384,5.60381,0,0.175992,0.522988,0,1.933901,0.962001,1.837713,0,0.721419,1.150572,0.017599,1.354922,1.388779,0.611042,11.988602,-1.020301,-1.020301,7.500013,-0.103034,0,0,0,0.115057,3.783744,1.816919,0,7.267461,1.944732,1.90186,0.74388,-1.13046,0,0,1,1,0.348245,3.791985,0.642108,1.067,10.396196,3.780687,3.847204,0.970963,0.550367,0.550367,72.887731,3.790125,2.102579,0,3.034014,0.744652,-0.003324,3.356797,16.006143,0.083333,3,1.68572,3.869284,4.82691,1.267,1,0,0,0.042258,-1.516308,2.832737,9.744379,1.247,12,-1.020301,4.058518,4,33.330707,3.377824,5.324517,-0.036466,2.476919,-0.121265,2.544974,0,1.43071,0.118056,9.423053,1.94009,0.74388,3.579258,7,0.468633,61.249848,61.249848,122.499695,-3.765065,1,13.04,0.980692,3.610918,4,5.574723,1,2.748758,0.611042,0.856985,0,4.231057,0.273426,3.494082,2.142941,-0.360491,0,18,147,3.556829,0.142259,-0.216419,1,585.57141,4.204693,0.062728,1,0.885747,-0.307739,0,0.25,1.500626,-0.013795,3.666642,0.461538,177.666667,9.070858,2.004232,0,2.391572,0,-0.288197,89.178771,0.591607,9.702289,0.028472,5.446131,2.030839,4,2.344103,1.458729,0.757303,0
0,0,0,1,0,3.0282,0,1.977445,1.611956,0,1,0,1,0,9.852953,2.915533,0.5,-0.100492,0.551453,0,1.967543,1.195651,1.866671,0,0.618725,0.607647,-0.001647,0.734028,1.501944,0.734028,11.996196,0.153835,0.153835,0,-0.360892,0,0,2,0.009961,3.82164,1.853133,3.94588,8.411015,1.941413,1.170178,0.734028,-1.478571,0,0,2,2,0.199538,3.493901,-0.0786,0.497,0,3.82917,3.908892,0.107168,0.641154,0.641154,33.039886,3.875796,6.782105,1,4.987976,1.420401,-0.004055,3.603851,15.998712,0.123597,7,1.852543,3.929093,4.039752,1.327,2,0,0,0.032696,-2.474282,3.150533,19.444827,1.321,58,0.153835,5.018942,58,58.575834,3.625327,5.287002,-0.016613,11.033812,-0.193468,3.220692,0.188964,1.636555,0.326389,14.319335,1.99622,0.734028,3.797859,9,0.458329,150.353015,150.353015,300.706031,-5.31961,2,64.07,1.039419,6.188264,7,11.087049,4,3.082515,0,0.868613,6.398595,3.919496,0.530583,3.735838,2.67197,-0.372718,0,49,499,3.762586,0.34133,-0.232788,1,3237.895992,5.899897,0.050712,2,1.306536,-0.178729,0.1325,0.333333,1.079905,0.038706,3.391724,0.454545,282.138889,11.345249,2.733534,0.007219,2.786542,52,-0.244151,211.66691,1.863651,10.698446,0.023611,10.439183,4.639302,7,2.779406,1.670792,0.733591,0
